uuid,path,frame_count
a2f7230e907341d79a6bc6ea523c7a06,a2f7230e907341d79a6bc6ea523c7a06,137
254dfa4f40df43aba420e96b936f80e8,254dfa4f40df43aba420e96b936f80e8,428
babb9d069c054b6e84499f18c3c22da2,babb9d069c054b6e84499f18c3c22da2,2855
889f531b27ea43deaee460202d71f317,889f531b27ea43deaee460202d71f317,62
fe9b3de4d4094059ba018cd79f753807,fe9b3de4d4094059ba018cd79f753807,93
efa1224f881a490b9a6f84ea00759cb3,efa1224f881a490b9a6f84ea00759cb3,122
6dc3dec4b6e54dffbc2f17d8ea5bc1cb,6dc3dec4b6e54dffbc2f17d8ea5bc1cb,112
75edc67ea4ce4ec194a3220a227e9067,75edc67ea4ce4ec194a3220a227e9067,122
4d60eb45c97448a495b7e6b6b00cdc05,4d60eb45c97448a495b7e6b6b00cdc05,729
2c3a6f47ce3b4caa803e9e0212baab74,2c3a6f47ce3b4caa803e9e0212baab74,855
7a3ccaa96f3c47dda0ec384134a4e6fd,7a3ccaa96f3c47dda0ec384134a4e6fd,186
c85f7e8035974b91a90451ca95231bd3,c85f7e8035974b91a90451ca95231bd3,248
99889d0b65fc4e018c320178f39cb9fa,99889d0b65fc4e018c320178f39cb9fa,78
c857b46fff0643b2ba27dc7a1b6319ce,c857b46fff0643b2ba27dc7a1b6319ce,106
09a6ba5770a24916a3728000ef18db85,09a6ba5770a24916a3728000ef18db85,85
f0c0c0c2d84b4539aec711460bf5829b,f0c0c0c2d84b4539aec711460bf5829b,164
94f759456ecc40af84c03823c4eb745e,94f759456ecc40af84c03823c4eb745e,217
5fcab4771b8f4965a4ee4d840ce70ccf,5fcab4771b8f4965a4ee4d840ce70ccf,505
2f644ce94e63416a90f351cf858746dc,2f644ce94e63416a90f351cf858746dc,27
715904b91bb2499b8669eeb8f96895c0,715904b91bb2499b8669eeb8f96895c0,479
b5cad12bf0b746e29b120d1557fbc2ec,b5cad12bf0b746e29b120d1557fbc2ec,865
d6441327aa614a0682fbc3e64149326a,d6441327aa614a0682fbc3e64149326a,48
de69e72c860f4c2896a8d56e6a00d7cd,de69e72c860f4c2896a8d56e6a00d7cd,36
6c2584a722cc4f2686ac382361773d05,6c2584a722cc4f2686ac382361773d05,76
cf327f1e6db54519a5df31e9c16e9b36,cf327f1e6db54519a5df31e9c16e9b36,313
1ae6829ffc784dd7bb08eb19b5916774,1ae6829ffc784dd7bb08eb19b5916774,115
5388eb89eb69495fbb93023f0baa006b,5388eb89eb69495fbb93023f0baa006b,278
d8624d6e0fe34248a26a6e5590250b09,d8624d6e0fe34248a26a6e5590250b09,279
cb668170fce44452b7d8b8af774cb311,cb668170fce44452b7d8b8af774cb311,31
153abcc1dfa14555aec34f961f8d37d9,153abcc1dfa14555aec34f961f8d37d9,235
8dc48a3ecdfa4cc49a912d943dc29ce5,8dc48a3ecdfa4cc49a912d943dc29ce5,55
6374813b478c4b899ecb87f489c8b852,6374813b478c4b899ecb87f489c8b852,253
fc1e015ecbf746ff9006c6ea4b951ea0,fc1e015ecbf746ff9006c6ea4b951ea0,49
671ffb592202499480c5f24eab1edc7a,671ffb592202499480c5f24eab1edc7a,50
97cea7d2036f4f3a85512da1c4860614,97cea7d2036f4f3a85512da1c4860614,300
3061b5ec279d4920b38db2372f2f4f2b,3061b5ec279d4920b38db2372f2f4f2b,129
c34a02a3b4b349b7b917eb9b598a8253,c34a02a3b4b349b7b917eb9b598a8253,86
5703d16f2f6c4f22862515b7266d3c97,5703d16f2f6c4f22862515b7266d3c97,1146
568e1ff5e4064cb99e312b4410326ada,568e1ff5e4064cb99e312b4410326ada,819
1ffaf718f60142c5abf580746dec6c73,1ffaf718f60142c5abf580746dec6c73,221
662e113ebfa84111b1aa4f53cebf2669,662e113ebfa84111b1aa4f53cebf2669,221
3860d2b1cd8e44909117ad29ac897715,3860d2b1cd8e44909117ad29ac897715,139
aadb1621a38c4db4a511f146d8f07709,aadb1621a38c4db4a511f146d8f07709,49
48c3c38501a84ac5a46e4992b0c08607,48c3c38501a84ac5a46e4992b0c08607,93
dc3129b27a4d48919602ef72c69d59e6,dc3129b27a4d48919602ef72c69d59e6,597
4f301cd62e004465bacdfc286e158578,4f301cd62e004465bacdfc286e158578,288
4b97d8532fce411d9362dfb409eebabc,4b97d8532fce411d9362dfb409eebabc,100
a038539bfc1342828d7110a36a7417e5,a038539bfc1342828d7110a36a7417e5,103
df07f813d9f5424c820894109dfdd9e3,df07f813d9f5424c820894109dfdd9e3,107
30c86a9122c34949b928cf48ac9aef02,30c86a9122c34949b928cf48ac9aef02,172
c0b35925fcef47fb89e16d162ddc9c4b,c0b35925fcef47fb89e16d162ddc9c4b,12
794da1913dba47a99c355be9300ed269,794da1913dba47a99c355be9300ed269,224
886cb433a04842ca9fe2ee93655f6eef,886cb433a04842ca9fe2ee93655f6eef,42
81d4f2ae326e49048f8aa1244c30781a,81d4f2ae326e49048f8aa1244c30781a,276
4e536b10c5ff48bbb7280c644fc5c202,4e536b10c5ff48bbb7280c644fc5c202,497
f28fcfe3ba9643c1a3ee194c2db96024,f28fcfe3ba9643c1a3ee194c2db96024,815
93471a59872846a4b0c8189cc399e178,93471a59872846a4b0c8189cc399e178,10
5268e68cf55c4f3eb884308ffc87cc6a,5268e68cf55c4f3eb884308ffc87cc6a,107
a199f387274547ff8a21973acdd90eff,a199f387274547ff8a21973acdd90eff,173
ad3f04504da745fbbef6f6f30c906aa9,ad3f04504da745fbbef6f6f30c906aa9,139
6e5de4a3e51e4818bc9cb3b2e51e3217,6e5de4a3e51e4818bc9cb3b2e51e3217,1463
8dae1022483b4115b3b22b67d93e65f8,8dae1022483b4115b3b22b67d93e65f8,229
02d8c6b3f8ab40458be0f190fdbdbb77,02d8c6b3f8ab40458be0f190fdbdbb77,54
131c76255ae84aee883baab4b8020987,131c76255ae84aee883baab4b8020987,101
cb45bd9bb3b645d99e348c3f35814b8e,cb45bd9bb3b645d99e348c3f35814b8e,96
5f45541f073543989abb7e879adeb7bd,5f45541f073543989abb7e879adeb7bd,229
dfaa438f912a4c849cba404ac0e7926d,dfaa438f912a4c849cba404ac0e7926d,218
79baf9c5dcdd454487264abc24920aa8,79baf9c5dcdd454487264abc24920aa8,404
b684260422f54317b32fcc540ed8ed17,b684260422f54317b32fcc540ed8ed17,1094
8e2c3aafd7c241fab87c4cf3b8d6bed8,8e2c3aafd7c241fab87c4cf3b8d6bed8,97
22c636ae6264485c835836eb7c06249e,22c636ae6264485c835836eb7c06249e,56
57d0a864eb534e768f1d4c2f68f560bf,57d0a864eb534e768f1d4c2f68f560bf,216
a9f7ce616f3e4a7c985b8bb3f38d36cb,a9f7ce616f3e4a7c985b8bb3f38d36cb,224
abf114b860ea4f7a811756d8e17f52ec,abf114b860ea4f7a811756d8e17f52ec,911
06b30f0db715454f83f633efd7a35deb,06b30f0db715454f83f633efd7a35deb,275
686055cc389b40598f79509a5ab1b530,686055cc389b40598f79509a5ab1b530,172
e4ae49eb97f94e798ce3d120be3de9b5,e4ae49eb97f94e798ce3d120be3de9b5,912
56f0e359198e4941b5d7addd776928ea,56f0e359198e4941b5d7addd776928ea,105
cffc905720de49e79f09b51938b48ab7,cffc905720de49e79f09b51938b48ab7,277
76981009e3b94403bfeefc09329d128d,76981009e3b94403bfeefc09329d128d,27
9e5bca1a688a4a8087a1378e00dbd53f,9e5bca1a688a4a8087a1378e00dbd53f,151
6e5e652372d04daebe7719266dfa0727,6e5e652372d04daebe7719266dfa0727,103
428653946a6d41118fb45057452d35e8,428653946a6d41118fb45057452d35e8,296
a0372868ee6b41d28e38aa3388534054,a0372868ee6b41d28e38aa3388534054,212
9620a4229e1a49508c24ca91642b3b2e,9620a4229e1a49508c24ca91642b3b2e,87
56fe34fcdad24cd995149eae05419792,56fe34fcdad24cd995149eae05419792,1687
42abc4642c6a457786d6217da0167633,42abc4642c6a457786d6217da0167633,96
ba160838ca6c4b73b7fc7d90006a2a40,ba160838ca6c4b73b7fc7d90006a2a40,293
ba63c5eccd644555b6aff9c381e69c05,ba63c5eccd644555b6aff9c381e69c05,201
fcb24f72a1624a6cb207106be2ba0baf,fcb24f72a1624a6cb207106be2ba0baf,3168
ad07fad47f6945848bb810fe4c3194f7,ad07fad47f6945848bb810fe4c3194f7,265
1dd4b58f845b48af9026ae334f8038ed,1dd4b58f845b48af9026ae334f8038ed,47
9658b2e41ab8497ab1659c66ce3584d8,9658b2e41ab8497ab1659c66ce3584d8,187
c4e64a95e9874925b7042b2d529e465c,c4e64a95e9874925b7042b2d529e465c,259
6ee1d57eff70459e8326998caf4fe220,6ee1d57eff70459e8326998caf4fe220,519
a81b67ea39c04daaa44798db944b1737,a81b67ea39c04daaa44798db944b1737,130
5ec5115cbdf84d708c0788a541c83551,5ec5115cbdf84d708c0788a541c83551,398
5a9c043453b74d04bcabbbbe01b9224e,5a9c043453b74d04bcabbbbe01b9224e,62
6cef05d9065b4bcab0acf5e97286c1fa,6cef05d9065b4bcab0acf5e97286c1fa,284
73415bef17434b1abab482a14e2e84d6,73415bef17434b1abab482a14e2e84d6,499
42e8a90abf3a4a4da9f8bca9ada63e6e,42e8a90abf3a4a4da9f8bca9ada63e6e,118
9ed1dfa540b74403aff8c2e937bc0ced,9ed1dfa540b74403aff8c2e937bc0ced,207
3a17e68d978742e7aed35e8cdc337c6c,3a17e68d978742e7aed35e8cdc337c6c,119
1d3794e7847d415f9568794dff0062d0,1d3794e7847d415f9568794dff0062d0,172
4821993a427c4978b1bdba287281ea2e,4821993a427c4978b1bdba287281ea2e,258
18118f2a034d4f98aef6c1800b3f997d,18118f2a034d4f98aef6c1800b3f997d,15
e4dd1ddbed2a4dad8e11325a54a10230,e4dd1ddbed2a4dad8e11325a54a10230,361
a9ed68d69b424c648328275453231b5d,a9ed68d69b424c648328275453231b5d,44
1c39c94fd73b4e86b0f2ffcc7dc0234c,1c39c94fd73b4e86b0f2ffcc7dc0234c,138
107a68bb500543d0888f72f1bece641c,107a68bb500543d0888f72f1bece641c,48
ea71f154e9d44e03976c1e2019f038b1,ea71f154e9d44e03976c1e2019f038b1,96
5f87f727035f4791aa5747b37f20b8e8,5f87f727035f4791aa5747b37f20b8e8,495
77d9dd7d77894b20bd62097f7e7f1edd,77d9dd7d77894b20bd62097f7e7f1edd,110
d3440016b58046efa8d37ffa97274d31,d3440016b58046efa8d37ffa97274d31,192
e05f22ea57244f41b5cf4a43c40e7994,e05f22ea57244f41b5cf4a43c40e7994,59
5d6f04621de143cf95c10d34c12b1967,5d6f04621de143cf95c10d34c12b1967,33
23052ba28efa4a37becc40fd6e1c623e,23052ba28efa4a37becc40fd6e1c623e,69
b9539a52cc2f4ff180d772a120a07b8b,b9539a52cc2f4ff180d772a120a07b8b,79
5ae2eef42d4a4f85bec46632f0f43c69,5ae2eef42d4a4f85bec46632f0f43c69,96
fb41e7a8e1f74bed83a6366dd32c7c82,fb41e7a8e1f74bed83a6366dd32c7c82,25
56d7e0f9b74e4299af44ddaa8b4fd992,56d7e0f9b74e4299af44ddaa8b4fd992,591
0e3eb004b6684f38a403fc376806980c,0e3eb004b6684f38a403fc376806980c,284
217a12c936414660a53b55b22e2aea59,217a12c936414660a53b55b22e2aea59,60
55a15751cb2b4933b2d145ea20d235df,55a15751cb2b4933b2d145ea20d235df,353
5ed62baac0d64c7ab4c28f0e3a65bcf6,5ed62baac0d64c7ab4c28f0e3a65bcf6,265
1d9f69fb2fa342d0828ee9156d486dfa,1d9f69fb2fa342d0828ee9156d486dfa,134
56224f9d02d94a87b51c016feb708858,56224f9d02d94a87b51c016feb708858,359
973dfb91b196451fa2b1acaa0b9d63be,973dfb91b196451fa2b1acaa0b9d63be,116
e8d31a3346184bf9ba019bcc7c800e29,e8d31a3346184bf9ba019bcc7c800e29,15
2931baf649f0400f8bb70127aa42be19,2931baf649f0400f8bb70127aa42be19,133
07b7b02230594307963d76588bd7b04f,07b7b02230594307963d76588bd7b04f,104
c878f22586fc442bb19137023f1030d1,c878f22586fc442bb19137023f1030d1,53
6377b66f5d01469385e4df11f31817ce,6377b66f5d01469385e4df11f31817ce,15
a8eb49319498499a8a55ea6b4a902907,a8eb49319498499a8a55ea6b4a902907,3601
73d146f128a34a5d9c9bc15c5c3eee6c,73d146f128a34a5d9c9bc15c5c3eee6c,384
2b0b28103f934eacb1c12230f6f6fb34,2b0b28103f934eacb1c12230f6f6fb34,277
2a878c1821e44c7485bc1a3f0fe1e900,2a878c1821e44c7485bc1a3f0fe1e900,240
7b90f857e1c240de8f3c021b8645b8f6,7b90f857e1c240de8f3c021b8645b8f6,168
1ac3b2e105c64d538dc8300e432649ce,1ac3b2e105c64d538dc8300e432649ce,81
66091bd254fd4a319dc2684bfd73c7b3,66091bd254fd4a319dc2684bfd73c7b3,79
a7ded8de30d14103b9a7f5654ef94cb4,a7ded8de30d14103b9a7f5654ef94cb4,246
90e301a648c64b2ea4342923ec33da26,90e301a648c64b2ea4342923ec33da26,268
41baafadd76c4bec8550b05276fd4a42,41baafadd76c4bec8550b05276fd4a42,113
8e61f79924984a7f81463da66fb0c36c,8e61f79924984a7f81463da66fb0c36c,271
0c656c1aabf94665ab1a636dc9e207d7,0c656c1aabf94665ab1a636dc9e207d7,126
212725b636be4b59968c01b34faaf5fd,212725b636be4b59968c01b34faaf5fd,240
0b6d44b1ca1c44bca5628baaa7781ae3,0b6d44b1ca1c44bca5628baaa7781ae3,224
7a6e0632bde648dbacb78a48739dce08,7a6e0632bde648dbacb78a48739dce08,183
b5732e89a63544eaad81bc3fa53f0257,b5732e89a63544eaad81bc3fa53f0257,275
20e84410af034b9196337df2fe89d1c0,20e84410af034b9196337df2fe89d1c0,150
e8b41d5eee1542889e1379a9054f0d0e,e8b41d5eee1542889e1379a9054f0d0e,10
a90ed9cc029b4b31aae4117d67b83870,a90ed9cc029b4b31aae4117d67b83870,148
78565a8c5c7b4a02afc71f92e8e752a3,78565a8c5c7b4a02afc71f92e8e752a3,29
70cbc73b3e68491b8135036c3a6d3769,70cbc73b3e68491b8135036c3a6d3769,76
4e8215fee06a4e10917eed800f9f6500,4e8215fee06a4e10917eed800f9f6500,74
2d3cd98ec1e146988ac2ad1bca076685,2d3cd98ec1e146988ac2ad1bca076685,21
b6fd8e066ba74b3f9f738f40772c90db,b6fd8e066ba74b3f9f738f40772c90db,192
9da53303f9d441deb03d8695dd013920,9da53303f9d441deb03d8695dd013920,7165
bf11b7ec704f47c8b53e285361b81919,bf11b7ec704f47c8b53e285361b81919,615
2e17886112cd4bd8bae97f7be472fe7c,2e17886112cd4bd8bae97f7be472fe7c,185
57c8eb1d22bc423aa131355877d40ac5,57c8eb1d22bc423aa131355877d40ac5,173
a04c98a831714444a51538bbf4e3f016,a04c98a831714444a51538bbf4e3f016,73
f12c60b96d3f4b61ac5615264f9293c2,f12c60b96d3f4b61ac5615264f9293c2,174
f651d3898a49491d977ee497c684bdec,f651d3898a49491d977ee497c684bdec,306
b6d9fa2e5a6741c0b0378b250622f8b6,b6d9fa2e5a6741c0b0378b250622f8b6,173
c556ab4fc4f04f568f9c01eff1c1fff9,c556ab4fc4f04f568f9c01eff1c1fff9,173
307aa2c6b8c44978b1184e48ba0f764a,307aa2c6b8c44978b1184e48ba0f764a,9
cc53a03aff0542c09e3dcd30ee1c550e,cc53a03aff0542c09e3dcd30ee1c550e,72
2f98764b7f874fc0abab44ed268cb9e0,2f98764b7f874fc0abab44ed268cb9e0,1094
3a374bb8b66740978e8cfcf84f07d665,3a374bb8b66740978e8cfcf84f07d665,73
44cdc980a9474738ae20405c20be30d7,44cdc980a9474738ae20405c20be30d7,236
eb04b7057b314a4d9e32acc68adf9f66,eb04b7057b314a4d9e32acc68adf9f66,205
abb03db5ae14432282636518ac4f836c,abb03db5ae14432282636518ac4f836c,319
cdefc071a5914b2e8c9f1232a51b320c,cdefc071a5914b2e8c9f1232a51b320c,109
d35a89ba64be4b3f853f04fd88ae4f4b,d35a89ba64be4b3f853f04fd88ae4f4b,49
f1315285257a4c118e73c85d020b4f3e,f1315285257a4c118e73c85d020b4f3e,240
749f9d32a7af4ce2972bf7197a52f0a2,749f9d32a7af4ce2972bf7197a52f0a2,316
2a8106be8ef549b3ab0fe404b8e6a4ce,2a8106be8ef549b3ab0fe404b8e6a4ce,2450
7cca813a41314adfa303a6f057f5c864,7cca813a41314adfa303a6f057f5c864,165
6adccc1d425b4a35bc47a52e98576cb3,6adccc1d425b4a35bc47a52e98576cb3,318
df605cdd06264dd59ad4e01f0080f39b,df605cdd06264dd59ad4e01f0080f39b,104
cb9567fbb60c46b1a4128a6b5de6cc1a,cb9567fbb60c46b1a4128a6b5de6cc1a,484
af7b1149bcde41b9b275b68e7ade1d55,af7b1149bcde41b9b275b68e7ade1d55,32
8ffa11810b844bee856d981258f02ff9,8ffa11810b844bee856d981258f02ff9,73
cbf912eb0894434faa68acb092c94e46,cbf912eb0894434faa68acb092c94e46,257
8bf3221a6c3b42bb97dc676ac3f988f3,8bf3221a6c3b42bb97dc676ac3f988f3,550
e62fe9b2929840bc9729460fb9478e4b,e62fe9b2929840bc9729460fb9478e4b,102
7dfc820392e4419495d82017250a4d68,7dfc820392e4419495d82017250a4d68,15
2c8520cc82a6483c99973602e0155f0d,2c8520cc82a6483c99973602e0155f0d,79
1d23906a7dd249db9139971bf6ffd7c9,1d23906a7dd249db9139971bf6ffd7c9,55
25472e3bf2e24e07944f484450228424,25472e3bf2e24e07944f484450228424,239
a8fd0c8347e34970b05cdd8c0a0dc795,a8fd0c8347e34970b05cdd8c0a0dc795,78
6056b880f68a4c0eb5547e5d1e66af46,6056b880f68a4c0eb5547e5d1e66af46,231
84fc62a75b1540728de7e2d788e80cc5,84fc62a75b1540728de7e2d788e80cc5,4939
7c8ad7442b064914bd9ce160b576bd4a,7c8ad7442b064914bd9ce160b576bd4a,15
fff794da330a490ca89240d61d999b8a,fff794da330a490ca89240d61d999b8a,91
b97dea68d1c642f39f44732b7e606b20,b97dea68d1c642f39f44732b7e606b20,79
a24b070e8d02431b96addfb1612e86f4,a24b070e8d02431b96addfb1612e86f4,152
004349c411c04d1998e1d732ba28abd1,004349c411c04d1998e1d732ba28abd1,90
570af52ff4824a769acccfa9116da3bd,570af52ff4824a769acccfa9116da3bd,153
fa7ce864c441415a93a4c06be7470df6,fa7ce864c441415a93a4c06be7470df6,114
11dde9af71f94122bb653274b7488073,11dde9af71f94122bb653274b7488073,653
8c7204b355ac443cb367807f87d41855,8c7204b355ac443cb367807f87d41855,13
20f9d3f8e7894c02bf0b84956a499d1c,20f9d3f8e7894c02bf0b84956a499d1c,98
d7d73f20687a4a66810adc1c2af69e91,d7d73f20687a4a66810adc1c2af69e91,224
4668aba3bc6541628f0a0ee49f1510cb,4668aba3bc6541628f0a0ee49f1510cb,44
792f913267a345e69316f3c578b75340,792f913267a345e69316f3c578b75340,281
772e60ec13304257bc30b4d653c26c2b,772e60ec13304257bc30b4d653c26c2b,91
37027a59369d4f3f857365ac31770f18,37027a59369d4f3f857365ac31770f18,911
9f41d5ce918c41a4a45c7bd74d332563,9f41d5ce918c41a4a45c7bd74d332563,676
db67ad2fc0ed4e9089f7dcd5c03e3f12,db67ad2fc0ed4e9089f7dcd5c03e3f12,2107
0cbc59058d4f4090ba635210b23fdef8,0cbc59058d4f4090ba635210b23fdef8,293
e2cb7711eb5a4dae91f99704244eec5d,e2cb7711eb5a4dae91f99704244eec5d,116
1aa901d2a0934bc6afa77c2fb1ba7511,1aa901d2a0934bc6afa77c2fb1ba7511,317
d3f43c20ec1345e38e77f45234af3a3c,d3f43c20ec1345e38e77f45234af3a3c,84
7ce1f537a0964700b46aab1003960911,7ce1f537a0964700b46aab1003960911,306
d33947fc3393434c85f0103bc6dafcec,d33947fc3393434c85f0103bc6dafcec,87
9fa5806d81554b32ab7e5a619a659172,9fa5806d81554b32ab7e5a619a659172,756
ff0aa5e7358f4e4a888737cfc514b47d,ff0aa5e7358f4e4a888737cfc514b47d,233
4ed2d411e7144712811c4555c627b10f,4ed2d411e7144712811c4555c627b10f,444
b26176ae2bc44923aa5e94a04e23cdf0,b26176ae2bc44923aa5e94a04e23cdf0,12
8f52a51ee36d418ab354729509b4cf93,8f52a51ee36d418ab354729509b4cf93,86
10c95064f27040f1803c3938447950e5,10c95064f27040f1803c3938447950e5,58
67cd22f1d520435a9918c01f3fe9ad2a,67cd22f1d520435a9918c01f3fe9ad2a,19
3e4810b242cc434fa62a97635fc7a3ca,3e4810b242cc434fa62a97635fc7a3ca,303
c506cd12d0714636b6f298b17ba95568,c506cd12d0714636b6f298b17ba95568,32
c9e3621f7f8242688a49b3d7e5d7eb9b,c9e3621f7f8242688a49b3d7e5d7eb9b,112
d7667965172f40de929d98969800e678,d7667965172f40de929d98969800e678,187
9bc7101052524610b3209d30b4601f1b,9bc7101052524610b3209d30b4601f1b,41
2db910243e514572bf71e18e3dd99844,2db910243e514572bf71e18e3dd99844,256
2246c0d4790340f98df8fcf39bd556b6,2246c0d4790340f98df8fcf39bd556b6,281
61c5b6346add469a9b89b88165ad2ee7,61c5b6346add469a9b89b88165ad2ee7,47
3116b7843e864695b1c9d449a9bcb330,3116b7843e864695b1c9d449a9bcb330,15
ada529b120cf4504b1a1298404cac0fa,ada529b120cf4504b1a1298404cac0fa,211
01fd9a39107c4493972644a3aa8a63cb,01fd9a39107c4493972644a3aa8a63cb,57
736c7b6254544638a0650916d870a580,736c7b6254544638a0650916d870a580,283
ca6e360e8c6b4aa3858ea37cb65a1f17,ca6e360e8c6b4aa3858ea37cb65a1f17,15
80e4132751e04758909ed759e0873e49,80e4132751e04758909ed759e0873e49,138
1adea78fa3ac4e73ab3f5af64240bd58,1adea78fa3ac4e73ab3f5af64240bd58,114
271ea753a1cc48a4bd401611961427a1,271ea753a1cc48a4bd401611961427a1,6
f0c7128b8f9347fca52ed6ff082a17ab,f0c7128b8f9347fca52ed6ff082a17ab,323
e63603ebfa47466ca24c2b8c69c92b3f,e63603ebfa47466ca24c2b8c69c92b3f,3600
0c2f2def09cb49deb04ac9558c2f0b9b,0c2f2def09cb49deb04ac9558c2f0b9b,222
a62cb352ded94e068ba6ba31e81e7703,a62cb352ded94e068ba6ba31e81e7703,344
40def2af82fc4b2983f67e68c3f9e8f3,40def2af82fc4b2983f67e68c3f9e8f3,193
67cddc05446d4a69966e8ca691e40b4c,67cddc05446d4a69966e8ca691e40b4c,73
6847fc86b4624877bd7a99d74ecb2d25,6847fc86b4624877bd7a99d74ecb2d25,190
5cf6bf2ebf1e496a9922f86feb49d8f9,5cf6bf2ebf1e496a9922f86feb49d8f9,144
4d4098ced96e49cfb752f1505d5a0505,4d4098ced96e49cfb752f1505d5a0505,131
768ce6255aeb4177b2887f4e88563c6f,768ce6255aeb4177b2887f4e88563c6f,40
8684095de2f44a54902e610612c25a0b,8684095de2f44a54902e610612c25a0b,134
be10e45fb9ea488fb19226ff9c5665ad,be10e45fb9ea488fb19226ff9c5665ad,109
707988449b764560902352aef9d12c79,707988449b764560902352aef9d12c79,96
f7ff715a02c847cfa1b7d2c43499d4e2,f7ff715a02c847cfa1b7d2c43499d4e2,55
0174f9c4113046539aa4162e6284cc42,0174f9c4113046539aa4162e6284cc42,251
0d9c649067b2466e9412bd4169553e50,0d9c649067b2466e9412bd4169553e50,52
486e6ee0683c4c48ae02dd035f2600d8,486e6ee0683c4c48ae02dd035f2600d8,135
a5a867ecb156400dae414423d5156aef,a5a867ecb156400dae414423d5156aef,246
d0be68e237b84ea7bcfb50a0d5961803,d0be68e237b84ea7bcfb50a0d5961803,47
c3b48935e9204da6875975e6d856f877,c3b48935e9204da6875975e6d856f877,616
a2ed6ddcf981442e984d49fbf3d4dffc,a2ed6ddcf981442e984d49fbf3d4dffc,66
a4eedcd3173e4b719521d5c282389e74,a4eedcd3173e4b719521d5c282389e74,213
bf463d76fc7d494aae85c61f0b26075e,bf463d76fc7d494aae85c61f0b26075e,290
ae3f55bfcf8647cc83caf9f730973f75,ae3f55bfcf8647cc83caf9f730973f75,470
20202ef90348493a8bfec8e1de7dac8a,20202ef90348493a8bfec8e1de7dac8a,448
71c746b8d5c747f6a04d16ac8eac0d71,71c746b8d5c747f6a04d16ac8eac0d71,35
76716ce11613400b885e3e6cdb51396d,76716ce11613400b885e3e6cdb51396d,61
ae04cff1081e40e1b1046985fa6becfa,ae04cff1081e40e1b1046985fa6becfa,812
50f64969afdd4182a06784fee1390a00,50f64969afdd4182a06784fee1390a00,190
b3781155413140909b0f69fa08af4373,b3781155413140909b0f69fa08af4373,166
2358d2922ec042f0a61bd086bac2855c,2358d2922ec042f0a61bd086bac2855c,895
751db40dad194416aea0e5fb443da808,751db40dad194416aea0e5fb443da808,500
9bb5446dd96d4294aa7a0c018c44d7c4,9bb5446dd96d4294aa7a0c018c44d7c4,669
a2d9c4ba47d4416bad2c0457876924fe,a2d9c4ba47d4416bad2c0457876924fe,169
3a4ca209bcc14b9884c7c8765b2a139d,3a4ca209bcc14b9884c7c8765b2a139d,81
739f6b53ace24fa4b67401108b97db40,739f6b53ace24fa4b67401108b97db40,213
56d3374d072e4c469aaefc3547a3380a,56d3374d072e4c469aaefc3547a3380a,208
0b008072d2d5488c8c9a50275e8bac84,0b008072d2d5488c8c9a50275e8bac84,180
04d0731bd0a9412888e5602d271ef7ba,04d0731bd0a9412888e5602d271ef7ba,240
bf6328f77569412fb3edb88f296b718c,bf6328f77569412fb3edb88f296b718c,116
4dc103b40df6403ab95b246190ebba31,4dc103b40df6403ab95b246190ebba31,212
319670062b734175b34c856b10272918,319670062b734175b34c856b10272918,249
d871413680134d139e2b04b892e7af8d,d871413680134d139e2b04b892e7af8d,300
0a47554d160640f0935315e6968163ee,0a47554d160640f0935315e6968163ee,243
01c08cfdee2c4424b302c00d3ae7ad8a,01c08cfdee2c4424b302c00d3ae7ad8a,105
c0c0dad2f23d44fd9ecaf1a2db267147,c0c0dad2f23d44fd9ecaf1a2db267147,355
f2625c2ffa4946f28d289cccb3dd48a6,f2625c2ffa4946f28d289cccb3dd48a6,183
8ef1d27e4ef84a17ba9aa893e3d9bad7,8ef1d27e4ef84a17ba9aa893e3d9bad7,112
65e7e297cc3a411ba7d7e62c062013f6,65e7e297cc3a411ba7d7e62c062013f6,145
e42c3b35903b46f3a0369f527b79a740,e42c3b35903b46f3a0369f527b79a740,1262
05a7c3bb7ba348b49a7196f54b4f8711,05a7c3bb7ba348b49a7196f54b4f8711,304
a96335adc0e84caebb15059b7b6fcdb3,a96335adc0e84caebb15059b7b6fcdb3,241
c79de6b292e647fd8117654ead84cc57,c79de6b292e647fd8117654ead84cc57,139
15c569083be449c9b78dcb0e9a0b8ea7,15c569083be449c9b78dcb0e9a0b8ea7,48
5a4b1e04260243f482043b705244fb03,5a4b1e04260243f482043b705244fb03,137
971fdf7cdf774f63acb35340c46c3416,971fdf7cdf774f63acb35340c46c3416,67
6556fc82bdd04e83839166f25343e7c4,6556fc82bdd04e83839166f25343e7c4,315
eca1f89129bb4ffd9c2789853b06c7df,eca1f89129bb4ffd9c2789853b06c7df,20
f07baab8257f4d8f8000ebd60b6839de,f07baab8257f4d8f8000ebd60b6839de,182
ac230429509040b5aebe05981de512ca,ac230429509040b5aebe05981de512ca,210
b3188c78968045aa9eeb95913fa5d18b,b3188c78968045aa9eeb95913fa5d18b,475
fdd53a32374a4ed08bbf00f3d4f86d93,fdd53a32374a4ed08bbf00f3d4f86d93,857
263e8b43098e4e089d85f2aba935f7c7,263e8b43098e4e089d85f2aba935f7c7,91
76fab736fc8e483ebbf6a1d30b19fa51,76fab736fc8e483ebbf6a1d30b19fa51,50
69f42d8d525c41479695b33481f371df,69f42d8d525c41479695b33481f371df,197
